bidder_id,company_name,login_email,aadhaar_number,pan_number,gstin,cin_number,is_msme,udyam_reg_no,fy_turnover_cr,ca_udin,mii_percentage,director_name,director_din,registered_address,tampered_flag
BID_1296,Sharaf Limited,procurement@sharaf.in,XXXX XXXX 9659,OOHCM3015E,24OOHCM3015E1ZO,U01306DL1996MZV654780,False,UDYAM-GJ-52-2478500,70.61,24342344UOCEXQ3150,79.9,Aadi Brar,36981989,"Plot 175, Guindy Industrial Estate, Chennai - 806567",False
BID_1297,Sahni-Bava LLP,gem.desk@sahnibava.com,XXXX XXXX 2521,CCSCH1682U,24CCSCH1682U5Z4,L83447DL2022BMA867361,False,UDYAM-GJ-69-4081293,77.21,24599124CZULRT9348,29.1,Janaki Bassi,84245663,"Plot 31, Taloja MIDC, Navi Mumbai - 658702",False
BID_1298,Yohannan PLC Limited,info@yohannanplc.biz.in,XXXX XXXX 3199,NTZCY4908X,27NTZCY4908X2Z1,L14600UP2006BGZ095362,False,UDYAM-MH-25-8977197,94.26,24156888XELLFU0457,53.9,Ridhi Vyas,44901834,"Plot 144, Hosur Industrial Estate, Hosur - 531047",False
BID_1299,Goswami LLP,info@goswami.in,XXXX XXXX 0082,GHKCF5155D,24GHKCF5155D5Z4,U35811KA2019NGS600508,False,UDYAM-GJ-28-0903272,127.67,24061032GMMWYT9612,38.2,Gavin Chaudhari,48646834,"Plot 6, Naroda Industrial Estate, Ahmedabad - 500060",False
BID_1300,Date-Dhillon Pvt Ltd,admin@datedhillon.in,XXXX XXXX 9136,ESLCP6201U,07ESLCP6201U1ZS,L24423TN1999SRL412586,False,UDYAM-DL-34-0049177,163.94,24490228TTAQUC3549,66.8,Frederick Madan,77837504,"Plot 143, Ambattur Industrial Estate, Chennai - 145664",True
BID_1301,Chahal-Chaudry LLP,contact@chahalchaudry.biz.in,XXXX XXXX 5041,ZHBCE9730L,09ZHBCE9730L3Z5,U58022GJ2022KOO267180,False,UDYAM-UP-26-4707743,80.02,24522687JUAKFR9173,38.0,Nitesh Bhat,43278944,"Plot 127, Naroda Industrial Estate, Ahmedabad - 409296",False
BID_1302,Chawla Limited,sales@chawla.com,XXXX XXXX 2210,YWICB9991G,33YWICB9991G3ZI,U99718KA2021NPI315397,False,UDYAM-TN-57-1616660,227.46,24165459CQTYVI5963,52.5,Yamini Randhawa,20863294,"Plot 193, Hosur Industrial Estate, Hosur - 327873",False
BID_1303,Magar-Chander LLP,admin@magarchander.in,XXXX XXXX 7639,HTGCW6690U,33HTGCW6690U3ZF,U42115KA1998IIZ895036,False,UDYAM-TN-66-7251402,201.11,24091001HGBWAB6556,35.4,Barkha Misra,16830576,"Plot 248, Guindy Industrial Estate, Chennai - 106140",False
BID_1304,Dhar-Sarin Pvt Ltd,gem.desk@dharsarin.co.in,XXXX XXXX 0639,IPZCU5711Z,33IPZCU5711Z9ZC,L98335UP1996ZVL469539,False,UDYAM-TN-29-7662817,10.48,24437546RIYJKL1194,33.7,Upasna Seshadri,16082553,"Plot 98, Sanand GIDC Industrial Area, Ahmedabad - 600936",False
BID_1305,Chaudry-Dara Pvt Ltd,info@chaudrydara.co.in,XXXX XXXX 9839,PNTCZ0732K,29PNTCZ0732K6ZO,L00909TN2017VSO882519,True,UDYAM-KA-80-3464631,37.65,24280550EAGRXL7076,29.9,Dayamai Chakrabarti,91073063,"Plot 90, Taloja MIDC, Navi Mumbai - 683807",False
BID_1306,Mital-Oommen LLP,admin@mitaloommen.biz.in,XXXX XXXX 1471,VWRCP3726L,33VWRCP3726L6Z1,U94632UP1996VAJ378587,False,UDYAM-TN-66-1800054,72.95,24335124VKBGZD4337,57.1,Fariq Dayal,64248723,"Plot 8, Taloja MIDC, Navi Mumbai - 213569",False
BID_1307,Goswami Pvt Ltd,sales@goswami.in,XXXX XXXX 6319,RLHCP3644O,33RLHCP3644O7ZM,L29152TN2005ROG787854,True,UDYAM-TN-88-3784726,1.59,24284023QICVST4804,21.9,Bhavna Nagarajan,99843389,"Plot 76, Hosur Industrial Estate, Hosur - 223258",False
BID_1308,Sule PLC Pvt Ltd,admin@suleplc.co.in,XXXX XXXX 0725,VXPCF9713H,09VXPCF9713H8ZG,U45429MH2014ZYQ659625,True,UDYAM-UP-90-8252042,4.49,24375391XAURNP4081,71.2,Orinder Purohit,32247675,"Plot 215, Noida Sector 63 Industrial Area, Noida - 306071",True
BID_1309,Raval PLC LLP,gem.desk@ravalplc.biz.in,XXXX XXXX 1685,ZMKCX3146X,33ZMKCX3146X7ZY,L43446TN2006TDG113013,False,UDYAM-TN-87-0338153,241.54,24817742YNVYBP7873,70.9,Vivaan Bhatti,61789891,"Plot 76, Peenya Industrial Area, Bengaluru - 273507",False
BID_1310,Char-Sandhu LLP,admin@charsandhu.com,XXXX XXXX 8939,QOMCS3469Z,07QOMCS3469Z4ZI,U65276UP2017TSN029075,True,UDYAM-DL-87-0033272,4.41,24091622UZQLMF9813,85.1,Aishani Nayar,09423486,"Plot 105, Okhla Industrial Estate, New Delhi - 420245",False
BID_1311,Muni PLC LLP,admin@muniplc.com,XXXX XXXX 0747,XWICG8843U,09XWICG8843U9ZW,U19130DL2024ZTX507152,True,UDYAM-UP-77-0575596,3.23,24886073WUBQYR6995,30.3,Aditya Joshi,07341632,"Plot 61, Manesar Industrial Area, Gurugram - 586345",False
BID_1312,Jhaveri-Varty Pvt Ltd,info@jhaverivarty.co.in,XXXX XXXX 4921,KLFCY6006D,29KLFCY6006D4ZI,U86732TN2013BUV053215,False,UDYAM-KA-88-1108009,17.55,24763551ARLDRK4572,52.7,Abdul Kibe,85871526,"Plot 205, Ambattur Industrial Estate, Chennai - 220954",False
BID_1313,"Vaidya, Sathe and Rout LLP",sales@vaidyasatheandrout.in,XXXX XXXX 3495,HCQCN1224U,07HCQCN1224U9Z4,L89118GJ2018FRD319916,False,UDYAM-DL-21-1561625,11.75,24856993GYRGBC9842,80.9,Karan Ramachandran,28872137,"Plot 129, Okhla Industrial Estate, New Delhi - 739415",False
BID_1314,"Halder, Bhandari and Doctor LLP",admin@halderbhandarianddoctor.co.in,XXXX XXXX 7546,APUCA2962E,09APUCA2962E7Z7,U93584GJ2014IEM062722,True,UDYAM-UP-89-7523271,20.68,24476876NSIZXS9718,94.1,Joshua Nagarajan,79085218,"Plot 84, Whitefield Industrial Zone, Bengaluru - 452464",True
BID_1315,Padmanabhan LLP,gem.desk@padmanabhan.com,XXXX XXXX 2699,QRHCI5271W,09QRHCI5271W2ZY,L39642DL1995SVW825232,False,UDYAM-UP-11-2621190,71.58,24265490UCQFSR6529,26.8,Rajeshri Batta,87722598,"Plot 237, Ambattur Industrial Estate, Chennai - 040777",False
BID_1316,Sood-Samra Pvt Ltd,info@soodsamra.com,XXXX XXXX 8655,IERCT8453S,07IERCT8453S9Z2,L29910UP2007AQB496073,False,UDYAM-DL-69-0468028,207.61,24870415FIDCUR4893,29.4,Ranbir Kala,09690835,"Plot 128, Naroda Industrial Estate, Ahmedabad - 686748",False
BID_1317,Prasad-Sharaf Limited,sales@prasadsharaf.in,XXXX XXXX 9284,VNPCG0363S,07VNPCG0363S5ZT,L14796DL2023GII595297,True,UDYAM-DL-45-8939884,2.61,24790766YPZDGI7068,37.3,Kashvi Dhar,66099602,"Plot 150, Sanand GIDC Industrial Area, Ahmedabad - 418416",False
BID_1318,Sachdeva LLP,sales@sachdeva.biz.in,XXXX XXXX 3252,CYTCO9100F,27CYTCO9100F2ZL,L14066MH2022XYR740979,True,UDYAM-MH-99-4472983,39.71,24364377QCHQGH0108,60.5,Amruta Saha,37324834,"Plot 38, Peenya Industrial Area, Bengaluru - 927434",False
BID_1319,Sur-Goel LLP,gem.desk@surgoel.biz.in,XXXX XXXX 0679,CDQCL3970A,24CDQCL3970A3Z1,L96294UP2019VNI662940,True,UDYAM-GJ-57-2355471,7.29,24982287NQLZIZ4179,65.5,Samesh Ganesan,98033534,"Plot 144, Ambattur Industrial Estate, Chennai - 959919",False
BID_1320,Sibal Limited,procurement@sibal.biz.in,XXXX XXXX 8582,RBSCM5553X,33RBSCM5553X6ZJ,U40546MH2012RKP132223,True,UDYAM-TN-16-8811382,15.81,24884327EZXPKI9882,65.0,Viraj Deol,50578905,"Plot 115, Patparganj Industrial Area, New Delhi - 332699",False
BID_1321,Lanka-Pillay Pvt Ltd,sales@lankapillay.in,XXXX XXXX 0070,LWHCC5046Q,09LWHCC5046Q9ZR,L26676TN2017PAV623391,False,UDYAM-UP-98-8339499,112.43,24855688MLMQAM2887,29.8,Eesha Solanki,53002143,"Plot 8, Hosur Industrial Estate, Hosur - 002961",False
BID_1322,Kakar-Bhardwaj LLP,admin@kakarbhardwaj.biz.in,XXXX XXXX 2983,ZAJCY5138O,09ZAJCY5138O8ZQ,U07212TN2019GNJ176713,True,UDYAM-UP-74-2124794,39.69,24718058WTMDPZ6537,51.5,Lipika Bakshi,09437244,"Plot 114, Patparganj Industrial Area, New Delhi - 203704",False
BID_1323,"Thakkar, Mukhopadhyay and Bal Limited",procurement@thakkarmukhopadhyayandbal.co.in,XXXX XXXX 5642,JVQCY5128Y,29JVQCY5128Y5Z6,L75351UP2008WAC934720,False,UDYAM-KA-12-4879338,36.60,24127155ZTXKRU2999,82.8,Dalbir Bawa,94005992,"Plot 30, Taloja MIDC, Navi Mumbai - 766433",True
BID_1324,Garg-Loyal Limited,gem.desk@gargloyal.in,XXXX XXXX 4168,KUICM9447L,07KUICM9447L1ZO,L18619TN2006ZLO609145,True,UDYAM-DL-03-6546227,22.74,24799669RYFQCF1499,30.5,Gauri Dhar,86952253,"Plot 49, MIDC Industrial Area, Pune - 322234",False
BID_1325,"Ram, Batta and Vasa LLP",info@rambattaandvasa.biz.in,XXXX XXXX 4408,BPACU3662E,24BPACU3662E1Z9,U92097UP2004XWX871811,True,UDYAM-GJ-81-7147756,13.33,24248084OKNKOU3808,45.5,Ikshita Tiwari,38399926,"Plot 111, Naroda Industrial Estate, Ahmedabad - 862850",False
BID_1326,Oza-Rastogi LLP,bids@ozarastogi.co.in,XXXX XXXX 1438,JRSCT8796R,27JRSCT8796R3Z9,L97200TN2012GBO287040,False,UDYAM-MH-56-6774358,136.37,24112286QQHVDQ6900,57.1,Nakul Soman,50409744,"Plot 233, Naroda Industrial Estate, Ahmedabad - 240555",False
BID_1327,"Singhal, Swaminathan and Puri Limited",gem.desk@singhalswaminathanandpuri.biz.in,XXXX XXXX 8466,CQJCW6703S,24CQJCW6703S9Z3,L96565UP2007EMX510262,False,UDYAM-GJ-20-7553451,201.76,24825371NTSXYM4400,87.9,Jagdish Jain,83793793,"Plot 190, Okhla Industrial Estate, New Delhi - 305837",False
BID_1328,Sampath-Behl LLP,procurement@sampathbehl.co.in,XXXX XXXX 8347,YVGCQ1374U,09YVGCQ1374U5ZI,L85133UP2000GAE718136,True,UDYAM-UP-54-6010539,5.17,24130590PMNYCE0038,94.7,Aarini Manne,77092768,"Plot 106, Whitefield Industrial Zone, Bengaluru - 760725",False
BID_1329,Raj-Sama Limited,admin@rajsama.co.in,XXXX XXXX 3353,UDOCU7242U,29UDOCU7242U8Z5,U85991MH2017QJA137722,True,UDYAM-KA-16-9402512,15.45,24625103RWXAHJ4364,46.3,Darsh Ravi,36893942,"Plot 225, Peenya Industrial Area, Bengaluru - 857593",False
BID_1330,"Hegde, Bail and Tella Pvt Ltd",sales@hegdebailandtella.biz.in,XXXX XXXX 4407,JQJCG8382Z,27JQJCG8382Z1ZU,U36699DL2007CYW572982,False,UDYAM-MH-16-6558812,236.92,24378434RWSSFI9002,41.7,Pratyush Sagar,99078445,"Plot 126, Hosur Industrial Estate, Hosur - 723399",False
BID_1331,Halder-Venkatesh Limited,procurement@haldervenkatesh.biz.in,XXXX XXXX 9143,QLQCU7398J,29QLQCU7398J9ZZ,L14586UP2022ZRP272327,False,UDYAM-KA-33-4966557,197.17,24205392MOISRT0320,82.1,Gopal Maharaj,12657920,"Plot 101, Ambattur Industrial Estate, Chennai - 948131",False
BID_1332,Nagi-Gala Pvt Ltd,gem.desk@nagigala.com,XXXX XXXX 1927,XCVCP4493G,33XCVCP4493G7Z8,U73750DL2020QPQ778690,False,UDYAM-TN-52-3875231,97.48,24250505YXEULQ8208,30.9,Rayaan Arya,31558763,"Plot 189, Noida Sector 63 Industrial Area, Noida - 489409",False
BID_1333,Radhakrishnan-Sidhu LLP,info@radhakrishnansidhu.in,XXXX XXXX 7453,LUECK0458M,24LUECK0458M8ZT,U32788DL2023TVS935894,False,UDYAM-GJ-05-7603294,181.20,24658438ATJGRE4838,71.6,Kala Kothari,41775996,"Plot 35, Naroda Industrial Estate, Ahmedabad - 831346",True
BID_1334,Kakar-Setty Pvt Ltd,gem.desk@kakarsetty.biz.in,XXXX XXXX 8953,JBLCM9924M,29JBLCM9924M3Z0,U82763UP2009SGY498938,True,UDYAM-KA-50-4371047,33.57,24619387XVHWVL7042,32.2,Veda Bali,33760465,"Plot 59, Ambattur Industrial Estate, Chennai - 901904",False
BID_1335,Bal-Bhalla LLP,sales@balbhalla.com,XXXX XXXX 9599,GSVCH6999P,07GSVCH6999P3Z7,L62962UP2007LBA612184,False,UDYAM-DL-13-4193645,142.96,24891281MJUKQW1996,64.2,William Guha,37018742,"Plot 229, Peenya Industrial Area, Bengaluru - 015964",False
BID_1336,Lad PLC LLP,sales@ladplc.biz.in,XXXX XXXX 0518,MVCCW3882Z,29MVCCW3882Z6ZP,L01205KA2004YKE622301,True,UDYAM-KA-01-9042380,21.88,24385852UGPJZE5182,49.2,Aarush Lal,79152051,"Plot 159, Naroda Industrial Estate, Ahmedabad - 963013",False
BID_1337,Nair LLP,bids@nair.com,XXXX XXXX 8981,FDQCY5386G,24FDQCY5386G3Z0,L76117KA2017LDE548930,False,UDYAM-GJ-51-3262007,106.35,24516097QEQXDC4284,23.9,Atharv Sane,00380650,"Plot 124, Ambattur Industrial Estate, Chennai - 521706",False
BID_1338,"Arya, Kamdar and Dora LLP",gem.desk@aryakamdaranddora.in,XXXX XXXX 5403,LBDCB4176Z,33LBDCB4176Z2ZB,U32592MH2000JFM039874,False,UDYAM-TN-91-2289394,17.15,24086465GAHGNX8278,85.9,Chaaya Karnik,06518858,"Plot 107, Noida Sector 63 Industrial Area, Noida - 889677",False
BID_1339,Banik LLP,info@banik.com,XXXX XXXX 6106,XDSCB3580G,07XDSCB3580G7ZX,U81023UP2011KIT731537,False,UDYAM-DL-66-7525640,63.80,24084377XLNFBC5939,49.4,Krishna Bhavsar,93366341,"Plot 35, Ambattur Industrial Estate, Chennai - 625573",False
BID_1340,Iyengar Limited,procurement@iyengar.in,XXXX XXXX 6668,KIOCZ2914S,27KIOCZ2914S5ZD,U45408DL2014QCF632165,False,UDYAM-MH-47-7641706,132.11,24635384GHNVAK9171,35.2,Dominic Oza,05520624,"Plot 171, Patparganj Industrial Area, New Delhi - 347246",False
BID_1341,Das-Vora Pvt Ltd,bids@dasvora.com,XXXX XXXX 5694,WRYCZ6200Z,27WRYCZ6200Z7ZW,L35189KA2002BJZ488272,False,UDYAM-MH-47-1988927,175.25,24557277ITGBOH4029,48.9,Dipta Dash,96891567,"Plot 155, Taloja MIDC, Navi Mumbai - 223698",False
BID_1342,"Joshi, Kapur and Salvi Pvt Ltd",info@joshikapurandsalvi.in,XXXX XXXX 4864,LOQCX5687D,24LOQCX5687D5Z6,L59823KA2009ENK348438,False,UDYAM-GJ-18-0859411,238.17,24068218BAGIQA6045,40.0,Bhavya Mander,67489891,"Plot 222, Guindy Industrial Estate, Chennai - 695612",True
BID_1343,Bahri-Sankar Limited,sales@bahrisankar.co.in,XXXX XXXX 1854,OWWCC0529W,24OWWCC0529W6ZI,U21786KA2000DHQ334882,False,UDYAM-GJ-51-6593679,162.40,24981701WOHBLZ4958,40.6,Dalaja Kashyap,21166833,"Plot 90, Guindy Industrial Estate, Chennai - 989085",False
BID_1344,Nigam-Pathak Limited,gem.desk@nigampathak.com,XXXX XXXX 9693,GYRCB5796O,24GYRCB5796O8ZI,U60171TN2020YRG709145,False,UDYAM-GJ-07-0030146,31.76,24784561SHASKB6771,85.0,Yash Chatterjee,28222269,"Plot 147, Baddi Industrial Area, Himachal Pradesh - 998266",False
BID_1345,Sidhu-Kara Pvt Ltd,sales@sidhukara.biz.in,XXXX XXXX 9883,PEZCN0273J,27PEZCN0273J1ZQ,L80737MH2008TTU211048,False,UDYAM-MH-44-9638483,41.10,24155961QXIZDP4596,84.1,Aashi Sethi,16531785,"Plot 93, Noida Sector 63 Industrial Area, Noida - 068358",False
BID_1346,Yohannan-Deshpande Pvt Ltd,info@yohannandeshpande.in,XXXX XXXX 8975,GJOCZ4257O,29GJOCZ4257O1ZE,L93385UP2000MDZ828873,False,UDYAM-KA-38-9415639,134.97,24091330FEPIKD2294,25.7,Theodore Prabhakar,29694022,"Plot 214, Taloja MIDC, Navi Mumbai - 772969",False
BID_1347,Singh-Thakkar LLP,admin@singhthakkar.biz.in,XXXX XXXX 9859,AYKCM3824T,24AYKCM3824T2ZG,L12369KA2002HTE884377,False,UDYAM-GJ-11-8350127,177.78,24836441BOYWHK7094,63.8,Nachiket Ramaswamy,13778701,"Plot 235, Noida Sector 63 Industrial Area, Noida - 733753",False
BID_1348,"Puri, Madan and Sule Pvt Ltd",admin@purimadanandsule.in,XXXX XXXX 9286,AXICN0017W,29AXICN0017W7Z1,L40012GJ2003NKX714040,True,UDYAM-KA-55-6167214,23.92,24255691BMUKGT6739,22.2,Brinda Banerjee,70416549,"Plot 243, Sanand GIDC Industrial Area, Ahmedabad - 118311",False
BID_1349,"Natarajan, Prashad and Bahri Pvt Ltd",gem.desk@natarajanprashadandbahri.com,XXXX XXXX 3899,SMXCY4342K,33SMXCY4342K2ZE,L85840GJ2023HJD993800,False,UDYAM-TN-61-5303460,215.96,24727658QGBXZH0180,41.2,Reyansh Dugal,01019912,"Plot 19, MIDC Industrial Area, Pune - 463069",False
BID_1350,"Kakar, Kalita and Gole Pvt Ltd",admin@kakarkalitaandgole.biz.in,XXXX XXXX 4248,QVNCS9493P,29QVNCS9493P4ZM,U42571DL2008FOA194395,False,UDYAM-KA-52-0840631,88.38,24858029YBRUYO9113,51.6,Chanchal Zacharia,36357890,"Plot 8, Baddi Industrial Area, Himachal Pradesh - 134548",False
BID_1351,Gandhi-Ramanathan Pvt Ltd,info@gandhiramanathan.co.in,XXXX XXXX 4834,KWGCD4472S,33KWGCD4472S2ZW,U80237KA2003TNP809898,True,UDYAM-TN-83-7674630,17.90,24868028ORTUBF9997,26.6,Pushti Borah,18927964,"Plot 45, Naroda Industrial Estate, Ahmedabad - 741725",False
BID_1352,Mahajan-Sundaram Pvt Ltd,bids@mahajansundaram.in,XXXX XXXX 2186,BQZCT2007U,33BQZCT2007U5ZI,U64918KA2003UAK263520,True,UDYAM-TN-24-5865740,32.60,24796853YKDUWF2222,59.3,Jhalak Karnik,17371863,"Plot 169, Okhla Industrial Estate, New Delhi - 745300",False
BID_1353,Banerjee PLC LLP,sales@banerjeeplc.com,XXXX XXXX 8470,CSHCC6077I,07CSHCC6077I8Z2,L25053TN2008WGY975991,True,UDYAM-DL-45-3403820,29.89,24918304IXMHLX9001,46.5,Ethan Tailor,66484129,"Plot 102, Rudrapur Industrial Estate, Uttarakhand - 373039",False
BID_1354,"Suri, Kala and Chokshi LLP",admin@surikalaandchokshi.com,XXXX XXXX 4985,GUXCQ4102A,29GUXCQ4102A3Z6,L99984MH2000URR850127,False,UDYAM-KA-28-2426695,151.34,24841698IQHWPK6788,63.7,Yashodhara Sengupta,52102728,"Plot 69, Okhla Industrial Estate, New Delhi - 504589",False
BID_1355,Sundaram PLC Limited,contact@sundaramplc.co.in,XXXX XXXX 8208,OHPCO7855V,24OHPCO7855V3ZO,L68979MH2021HFH318461,True,UDYAM-GJ-62-9167960,14.30,24740290JSDXTF0511,26.3,Indali Rastogi,40344574,"Plot 200, Naroda Industrial Estate, Ahmedabad - 553418",False
BID_1356,Kar Limited,procurement@kar.co.in,XXXX XXXX 0691,SRMCI2239Z,33SRMCI2239Z5ZA,U16152UP2018WIS263177,True,UDYAM-TN-86-2289223,39.48,24328629USNTWZ6701,30.5,Ubika Bobal,25267429,"Plot 48, Noida Sector 63 Industrial Area, Noida - 069662",False
BID_1357,Kunda PLC Limited,gem.desk@kundaplc.co.in,XXXX XXXX 4712,BOICF2679X,07BOICF2679X9ZE,U89042MH2014SBQ465662,False,UDYAM-DL-01-4965773,201.13,24232991QWTAHD6640,57.2,Sathvik Vora,73874075,"Plot 63, Guindy Industrial Estate, Chennai - 853507",False
BID_1358,Issac PLC Pvt Ltd,procurement@issacplc.co.in,XXXX XXXX 4735,TIOCD2823Q,07TIOCD2823Q1Z2,U41467GJ2016YHG461141,False,UDYAM-DL-65-1578457,249.19,24768341UMMGUJ6495,25.2,Charan Chacko,06891934,"Plot 177, Manesar Industrial Area, Gurugram - 281550",False
BID_1359,"Grover, Kata and Bassi Pvt Ltd",admin@groverkataandbassi.in,XXXX XXXX 3770,XAMCB6425M,27XAMCB6425M5ZS,U10205MH2000LQI362200,False,UDYAM-MH-49-5567557,26.63,24735347YBEMIB5728,77.1,Advay Ghosh,10276981,"Plot 249, Baddi Industrial Area, Himachal Pradesh - 091156",False
BID_1360,"Choudhury, Wadhwa and Din Pvt Ltd",contact@choudhurywadhwaanddin.com,XXXX XXXX 4861,OKQCA1679I,33OKQCA1679I3ZN,L00812GJ2000BBR010127,True,UDYAM-TN-72-9632195,29.04,24504394QHGBGG9832,28.0,Gunbir Ratta,38215030,"Plot 31, Naroda Industrial Estate, Ahmedabad - 314059",False
BID_1361,"Chandran, Muni and Rajagopalan Limited",contact@chandranmuniandrajagopalan.com,XXXX XXXX 6322,RCLCJ3742Q,07RCLCJ3742Q6ZN,U99387DL2005VLD000245,False,UDYAM-DL-97-6025983,80.36,24230894JQDHUR7385,78.3,Ojas Dubey,30103699,"Plot 152, Sanand GIDC Industrial Area, Ahmedabad - 158294",False
BID_1362,Rajagopalan Pvt Ltd,info@rajagopalan.in,XXXX XXXX 3194,WPNCB0038I,33WPNCB0038I7ZJ,U98848DL2022KDY153551,False,UDYAM-TN-56-3817724,205.91,24358801KURVJK2932,40.1,Amaira Mishra,12614894,"Plot 66, Patparganj Industrial Area, New Delhi - 303661",False
BID_1363,Kara-Nath Limited,gem.desk@karanath.biz.in,XXXX XXXX 4323,AYPCS8176I,09AYPCS8176I9Z5,U14067GJ1995MEM629265,True,UDYAM-UP-76-5615187,11.62,24680478GMEGVN9008,93.2,Samar Sur,35170849,"Plot 175, Noida Sector 63 Industrial Area, Noida - 744145",True
BID_1364,"Dutt, Sani and Jhaveri LLP",procurement@duttsaniandjhaveri.biz.in,XXXX XXXX 9719,LXKCV0217M,29LXKCV0217M1ZH,L90239UP1996WEU816943,True,UDYAM-KA-06-2571872,29.83,24687294YKKRWB4936,56.8,Jai Deep,42276717,"Plot 52, Noida Sector 63 Industrial Area, Noida - 604726",True
BID_1365,Venkatesh-Naik LLP,procurement@venkateshnaik.biz.in,XXXX XXXX 7316,XXTCX5487C,33XXTCX5487C7ZJ,L75452MH2006VPQ109276,True,UDYAM-TN-86-0091488,0.56,24521105QRKQUZ8913,55.9,Christopher Chakrabarti,41082468,"Plot 94, Hosur Industrial Estate, Hosur - 212966",False
BID_1366,Pal-Wason Pvt Ltd,contact@palwason.co.in,XXXX XXXX 0869,ULSCC9547C,29ULSCC9547C2ZR,U06729UP2022NFW653579,False,UDYAM-KA-55-1725613,155.89,24062127MRPWVH7204,22.7,Qabil Virk,57075949,"Plot 7, Sanand GIDC Industrial Area, Ahmedabad - 273605",False
BID_1367,Sarin-Lalla Limited,bids@sarinlalla.in,XXXX XXXX 6264,JYKCR5516C,24JYKCR5516C5ZE,U08045TN2018GPC491704,False,UDYAM-GJ-75-9966431,59.20,24181775HHKPYA2556,56.3,Harinakshi Natt,82368581,"Plot 139, Peenya Industrial Area, Bengaluru - 006586",False
BID_1368,Ratta Pvt Ltd,info@ratta.co.in,XXXX XXXX 6324,YZECK1434L,09YZECK1434L7ZO,L00685UP2001TSN907396,False,UDYAM-UP-80-3401763,224.61,24917033SIRSUK6458,67.2,Teerth Sidhu,02049609,"Plot 184, Sanand GIDC Industrial Area, Ahmedabad - 933805",False
BID_1369,"Narasimhan, Tandon and Ravel Pvt Ltd",contact@narasimhantandonandravel.com,XXXX XXXX 3350,WENCP5324D,29WENCP5324D2ZP,L31604DL1996WCM551437,False,UDYAM-KA-86-2492703,201.29,24946710TNGZPK4141,58.0,Geetika Jain,97487485,"Plot 241, Whitefield Industrial Zone, Bengaluru - 155518",False
BID_1370,Kapur LLP,info@kapur.com,XXXX XXXX 3669,JWTCA2599L,33JWTCA2599L5ZU,U28415GJ1999QVU555718,False,UDYAM-TN-87-4954821,179.06,24533264MDFIXU4888,86.3,Ekalinga Varkey,15091699,"Plot 228, Whitefield Industrial Zone, Bengaluru - 108606",False
BID_1371,Morar-Sandhu Pvt Ltd,contact@morarsandhu.in,XXXX XXXX 3065,UTJCG5138C,27UTJCG5138C3ZF,L31752UP2001XUV897737,False,UDYAM-MH-92-0783719,34.38,24481857FNFJNY4265,47.3,Advik Dash,87449559,"Plot 228, Patparganj Industrial Area, New Delhi - 263393",False
BID_1372,Saini LLP,bids@saini.in,XXXX XXXX 2846,MLCCL9184I,33MLCCL9184I6Z5,L85500GJ1995HJB216180,False,UDYAM-TN-43-4785246,233.01,24424100MHYGPD4716,74.8,Yash Nazareth,47958362,"Plot 111, Whitefield Industrial Zone, Bengaluru - 733093",False
BID_1373,"Manda, Bhagat and Sundaram Limited",info@mandabhagatandsundaram.co.in,XXXX XXXX 6889,FGYCH3645A,29FGYCH3645A2ZQ,L66073MH2021ATG299479,False,UDYAM-KA-84-6714198,146.13,24223942DSNOHI1765,58.7,Upkaar Ganesh,30209273,"Plot 105, Taloja MIDC, Navi Mumbai - 461129",False
BID_1374,Brahmbhatt LLP,admin@brahmbhatt.com,XXXX XXXX 2143,ZUGCT6902Y,07ZUGCT6902Y9Z0,L81512GJ2012MJW723471,False,UDYAM-DL-46-9355450,66.70,24591826VAHUYR0047,34.8,Faris Bahl,99921250,"Plot 9, Baddi Industrial Area, Himachal Pradesh - 806889",False
BID_1375,Sidhu-Sharma Limited,sales@sidhusharma.com,XXXX XXXX 8970,KBICY9891Y,27KBICY9891Y6ZW,U24472MH2014QXD536020,True,UDYAM-MH-06-3521074,34.41,24196125CWFEXA6731,43.3,Neha Dutt,83514579,"Plot 26, Okhla Industrial Estate, New Delhi - 939262",False
BID_1376,"Gulati, Koshy and Soman Pvt Ltd",gem.desk@gulatikoshyandsoman.in,XXXX XXXX 7280,IAICD5986M,09IAICD5986M9Z3,L44298TN2021TKA776660,False,UDYAM-UP-91-6041462,213.43,24167179KUCYAC7417,38.2,Aadhya Narayanan,27546353,"Plot 182, Okhla Industrial Estate, New Delhi - 086042",False
BID_1377,"Natt, Dhillon and Wable Pvt Ltd",sales@nattdhillonandwable.co.in,XXXX XXXX 5068,RZLCL7191Q,33RZLCL7191Q5Z2,L00057GJ2000KAR473715,True,UDYAM-TN-75-9354059,33.34,24650515NGCZCD4789,91.4,Thomas Bansal,65406963,"Plot 57, Guindy Industrial Estate, Chennai - 310849",False
BID_1378,"Rout, Batra and Karan Limited",sales@routbatraandkaran.biz.in,XXXX XXXX 2692,VHBCF4870P,07VHBCF4870P7ZX,L01726GJ2019AIE067236,False,UDYAM-DL-75-2933537,10.06,24634103MWNQXY3729,73.0,Chakradhar Sant,81278916,"Plot 81, MIDC Industrial Area, Pune - 676713",False
